releve_records,TITLE,LITERATURE,YEAR,TAX_SCOPE,SAMPLING_METHOD,QUANT_METHOD,SPECIES,GENERA,EPITHET,FAMILY,PHYLUM,IDENTIFICATION_CONFIDENCE,EPILIST,FLORA,DATASET_CLASSIFICATION,NATURALNESS,INCLUSION_REQUIREMENTS,NUMBER_INDIVIDUALS,SCORE,LONGITUDE,LATITUDE,PRECISION,LIMITS,PHOROPHYTE_FAMILY,PHOROPHYTE_GENUS,PHOROPHYTE_EPITHET,DBH,HEIGHT,OBS.,DOMAIN,COUNTRY,WWF_ECOREGION
741,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Bulbophyllum chloroglossum,Bulbophyllum,chloroglossum,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte,All,Natural,,NA,,-47.910372,-22.551673,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
742,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Bulbophyllum chloroglossum,Bulbophyllum,chloroglossum,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte,All,Natural,,NA,,-48.036646,-21.498159,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
743,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Bulbophyllum chloroglossum,Bulbophyllum,chloroglossum,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte,All,Natural,,NA,,-48.125549,-22.280791,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
744,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Bulbophyllum chloroglossum,Bulbophyllum,chloroglossum,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte,All,Natural,,NA,,-47.715669,-22.435172,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
745,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Bulbophyllum chloroglossum,Bulbophyllum,chloroglossum,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte,All,Natural,,NA,,-47.620267,-21.915905,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
746,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Bulbophyllum chloroglossum,Bulbophyllum,chloroglossum,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte,All,Natural,,NA,,-48.385906,-21.990395,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
747,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Bulbophyllum chloroglossum,Bulbophyllum,chloroglossum,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte,All,Natural,,NA,,-47.702768,-21.551603,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
748,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Bulbophyllum chloroglossum,Bulbophyllum,chloroglossum,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte,All,Natural,,NA,,-47.773567,-22.513173,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
749,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Bulbophyllum chloroglossum,Bulbophyllum,chloroglossum,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte,All,Natural,,NA,,-48.169886,-22.427721,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
750,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Bulbophyllum chloroglossum,Bulbophyllum,chloroglossum,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte,All,Natural,,NA,,-48.071657,-21.587096,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
751,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Bulbophyllum chloroglossum,Bulbophyllum,chloroglossum,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte,All,Natural,,NA,,-47.623222,-22.222945,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
752,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Bulbophyllum chloroglossum,Bulbophyllum,chloroglossum,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte,All,Natural,,NA,,-48.497714,-21.265539,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
753,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Bulbophyllum chloroglossum,Bulbophyllum,chloroglossum,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte,All,Natural,,NA,,-48.49304,-21.835704,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
754,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Bulbophyllum chloroglossum,Bulbophyllum,chloroglossum,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte,All,Natural,,NA,,-47.81549,-22.255977,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
755,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Bulbophyllum chloroglossum,Bulbophyllum,chloroglossum,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte,All,Natural,,NA,,-48.320445,-21.254399,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
756,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Bulbophyllum chloroglossum,Bulbophyllum,chloroglossum,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte,All,Natural,,NA,,-48.179264,-21.779084,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
757,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Bulbophyllum chloroglossum,Bulbophyllum,chloroglossum,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte,All,Natural,,NA,,-47.890811,-22.012336,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
758,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Bulbophyllum plumosum,Bulbophyllum,plumosum,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte; Rupicolous,All,Natural,,NA,,-47.81549,-22.255977,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
759,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Bulbophyllum plumosum,Bulbophyllum,plumosum,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte; Rupicolous,All,Natural,,NA,,-47.890811,-22.012336,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
760,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Bulbophyllum sp.2,Bulbophyllum,sp.2,Orchidaceae,Angiospermae,morpho,NA,NA,Paper exclusive,Natural,,NA,,-47.890811,-22.012336,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
761,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Catasetum fimbriatum,Catasetum,fimbriatum,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte,All,Natural,,NA,,-48.385906,-21.990395,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
762,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Catasetum fimbriatum,Catasetum,fimbriatum,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte,All,Natural,,NA,,-48.036646,-21.498159,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
763,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Catasetum fimbriatum,Catasetum,fimbriatum,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte,All,Natural,,NA,,-47.910372,-22.551673,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
764,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Catasetum fimbriatum,Catasetum,fimbriatum,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte,All,Natural,,NA,,-48.320445,-21.254399,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
765,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Catasetum fimbriatum,Catasetum,fimbriatum,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte,All,Natural,,NA,,-48.49304,-21.835704,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
766,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Catasetum fimbriatum,Catasetum,fimbriatum,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte,All,Natural,,NA,,-48.361357,-21.601268,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
767,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Catasetum fimbriatum,Catasetum,fimbriatum,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte,All,Natural,,NA,,-47.663726,-22.125804,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
768,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Catasetum fimbriatum,Catasetum,fimbriatum,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte,All,Natural,,NA,,-48.169886,-22.427721,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
769,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Catasetum fimbriatum,Catasetum,fimbriatum,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte,All,Natural,,NA,,-47.715669,-22.435172,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
770,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Catasetum fimbriatum,Catasetum,fimbriatum,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte,All,Natural,,NA,,-48.31484,-22.112901,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
771,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Catasetum fimbriatum,Catasetum,fimbriatum,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte,All,Natural,,NA,,-48.333967,-22.039962,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
772,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Catasetum fimbriatum,Catasetum,fimbriatum,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte,All,Natural,,NA,,-47.702768,-21.551603,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
773,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Catasetum fimbriatum,Catasetum,fimbriatum,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte,All,Natural,,NA,,-48.125549,-22.280791,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
774,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Catasetum fimbriatum,Catasetum,fimbriatum,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte,All,Natural,,NA,,-47.890811,-22.012336,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
775,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Catasetum fimbriatum,Catasetum,fimbriatum,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte,All,Natural,,NA,,-48.176577,-22.068583,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
776,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Catasetum fimbriatum,Catasetum,fimbriatum,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte,All,Natural,,NA,,-48.071657,-21.587096,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
777,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Catasetum fimbriatum,Catasetum,fimbriatum,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte,All,Natural,,NA,,-48.497714,-21.265539,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
778,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Catasetum fimbriatum,Catasetum,fimbriatum,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte,All,Natural,,NA,,-47.81549,-22.255977,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
779,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Catasetum fimbriatum,Catasetum,fimbriatum,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte,All,Natural,,NA,,-47.620267,-21.915905,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
780,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Catasetum fimbriatum,Catasetum,fimbriatum,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte,All,Natural,,NA,,-47.623222,-22.222945,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
781,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Catasetum fimbriatum,Catasetum,fimbriatum,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte,All,Natural,,NA,,-47.997922,-21.954554,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
782,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Catasetum fimbriatum,Catasetum,fimbriatum,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte,All,Natural,,NA,,-48.179264,-21.779084,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
783,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Catasetum fimbriatum,Catasetum,fimbriatum,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte,All,Natural,,NA,,-47.773567,-22.513173,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
784,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Cattleya cernua,Cattleya,cernua,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte,All,Natural,,NA,,-47.715669,-22.435172,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
785,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Cattleya cernua,Cattleya,cernua,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte,All,Natural,,NA,,-48.49304,-21.835704,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
786,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Cattleya cernua,Cattleya,cernua,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte,All,Natural,,NA,,-47.620267,-21.915905,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
787,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Cattleya cernua,Cattleya,cernua,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte,All,Natural,,NA,,-48.333967,-22.039962,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
788,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Cattleya cernua,Cattleya,cernua,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte,All,Natural,,NA,,-48.385906,-21.990395,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
789,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Cattleya cernua,Cattleya,cernua,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte,All,Natural,,NA,,-48.176577,-22.068583,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
790,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Cattleya cernua,Cattleya,cernua,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte,All,Natural,,NA,,-47.81549,-22.255977,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
791,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Cattleya cernua,Cattleya,cernua,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte,All,Natural,,NA,,-48.071657,-21.587096,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
792,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Cattleya cernua,Cattleya,cernua,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte,All,Natural,,NA,,-48.361357,-21.601268,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
793,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Cattleya cernua,Cattleya,cernua,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte,All,Natural,,NA,,-48.320445,-21.254399,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
794,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Cattleya cernua,Cattleya,cernua,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte,All,Natural,,NA,,-47.623222,-22.222945,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
795,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Cattleya cernua,Cattleya,cernua,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte,All,Natural,,NA,,-48.169886,-22.427721,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
796,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Cattleya cernua,Cattleya,cernua,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte,All,Natural,,NA,,-48.179264,-21.779084,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
797,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Cattleya cernua,Cattleya,cernua,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte,All,Natural,,NA,,-47.997922,-21.954554,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
798,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Cattleya cernua,Cattleya,cernua,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte,All,Natural,,NA,,-48.036646,-21.498159,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
799,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Cattleya cernua,Cattleya,cernua,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte,All,Natural,,NA,,-47.663726,-22.125804,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
800,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Cattleya cernua,Cattleya,cernua,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte,All,Natural,,NA,,-47.773567,-22.513173,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
801,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Cattleya cernua,Cattleya,cernua,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte,All,Natural,,NA,,-48.125549,-22.280791,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
802,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Cattleya cernua,Cattleya,cernua,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte,All,Natural,,NA,,-47.890811,-22.012336,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
803,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Cattleya cernua,Cattleya,cernua,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte,All,Natural,,NA,,-48.31484,-22.112901,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
804,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Cattleya cernua,Cattleya,cernua,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte,All,Natural,,NA,,-48.497714,-21.265539,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
805,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Cattleya cernua,Cattleya,cernua,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte,All,Natural,,NA,,-47.910372,-22.551673,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
806,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Cattleya cernua,Cattleya,cernua,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte,All,Natural,,NA,,-47.702768,-21.551603,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
807,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Cattleya walkeriana,Cattleya,walkeriana,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte; Rupicolous,All,Natural,,NA,,-48.320445,-21.254399,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
808,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Cattleya walkeriana,Cattleya,walkeriana,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte; Rupicolous,All,Natural,,NA,,-48.31484,-22.112901,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
809,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Cattleya walkeriana,Cattleya,walkeriana,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte; Rupicolous,All,Natural,,NA,,-48.169886,-22.427721,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
810,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Cattleya walkeriana,Cattleya,walkeriana,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte; Rupicolous,All,Natural,,NA,,-47.663726,-22.125804,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
811,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Cattleya walkeriana,Cattleya,walkeriana,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte; Rupicolous,All,Natural,,NA,,-48.176577,-22.068583,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
812,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Cattleya walkeriana,Cattleya,walkeriana,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte; Rupicolous,All,Natural,,NA,,-48.036646,-21.498159,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
813,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Cattleya walkeriana,Cattleya,walkeriana,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte; Rupicolous,All,Natural,,NA,,-47.715669,-22.435172,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
814,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Cattleya walkeriana,Cattleya,walkeriana,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte; Rupicolous,All,Natural,,NA,,-48.385906,-21.990395,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
815,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Cattleya walkeriana,Cattleya,walkeriana,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte; Rupicolous,All,Natural,,NA,,-47.620267,-21.915905,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
816,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Cattleya walkeriana,Cattleya,walkeriana,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte; Rupicolous,All,Natural,,NA,,-48.497714,-21.265539,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
817,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Cattleya walkeriana,Cattleya,walkeriana,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte; Rupicolous,All,Natural,,NA,,-47.702768,-21.551603,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
818,"Orchidaceae na região central de São Paulo, Brasil",Paper,2009,Orchidaceae,Others,Presence,Cattleya walkeriana,Cattleya,walkeriana,Orchidaceae,Angiospermae,,Epiphyte,Epiphyte; Rupicolous,All,Natural,,NA,,-48.49304,-21.835704,Municipality,Inside,,,,NA,NA,,Cerrado,Brazil,Cerrado
